gene_name,peptide_sequence,treatment_name,seconds,bio_rep,tech_rep,total_area
77e05a58,0ee601a2,605734a3,150,3,3,4.930400728567754e-5
77e05a58,0ee601a2,605734a3,150,3,4,2.9595975313046634e-5
77e05a58,0ee601a2,605734a3,300,1,1,NA
77e05a58,0ee601a2,605734a3,300,1,2,NA
77e05a58,0ee601a2,605734a3,300,1,3,NA
77e05a58,0ee601a2,605734a3,300,1,4,NA
77e05a58,0ee601a2,605734a3,300,2,1,NA
77e05a58,0ee601a2,605734a3,300,2,2,NA
77e05a58,0ee601a2,605734a3,300,2,3,NA
77e05a58,0ee601a2,605734a3,300,2,4,4.299660777761868e-6
77e05a58,0ee601a2,605734a3,300,3,1,NA
77e05a58,0ee601a2,605734a3,300,3,2,NA
77e05a58,0ee601a2,605734a3,300,3,3,NA
77e05a58,0ee601a2,605734a3,300,3,4,5.5214932632010774e-5
77e05a58,0ee601a2,605734a3,600,1,1,NA
77e05a58,0ee601a2,605734a3,600,1,2,NA
77e05a58,0ee601a2,605734a3,600,1,3,NA
77e05a58,0ee601a2,605734a3,600,1,4,2.1574554837094434e-4
77e05a58,0ee601a2,605734a3,600,2,1,NA
77e05a58,0ee601a2,605734a3,600,2,2,NA
77e05a58,0ee601a2,605734a3,600,2,3,NA
77e05a58,0ee601a2,605734a3,600,2,4,9.948042093569638e-5
77e05a58,0ee601a2,605734a3,600,3,1,NA
77e05a58,0ee601a2,605734a3,600,3,2,NA
77e05a58,0ee601a2,605734a3,600,3,3,NA
77e05a58,0ee601a2,605734a3,600,3,4,2.200100296346128e-5
3afef90a,3c8268b4,665e6428,0,1,1,NA
3afef90a,3c8268b4,665e6428,0,1,2,NA
3afef90a,3c8268b4,665e6428,0,1,3,NA
3afef90a,3c8268b4,665e6428,0,1,4,NA
3afef90a,3c8268b4,665e6428,0,2,1,NA
3afef90a,3c8268b4,665e6428,0,2,2,8.269795061997523e-5
3afef90a,3c8268b4,665e6428,0,2,3,NA
3afef90a,3c8268b4,665e6428,0,2,4,NA
3afef90a,3c8268b4,665e6428,0,3,1,NA
3afef90a,3c8268b4,665e6428,0,3,2,1.8111068648780275e-4
3afef90a,3c8268b4,665e6428,0,3,3,NA
3afef90a,3c8268b4,665e6428,0,3,4,NA
3afef90a,3c8268b4,665e6428,150,1,1,NA
3afef90a,3c8268b4,665e6428,150,1,2,NA
3afef90a,3c8268b4,665e6428,150,1,3,NA
3afef90a,3c8268b4,665e6428,150,1,4,NA
3afef90a,3c8268b4,665e6428,150,2,1,NA
3afef90a,3c8268b4,665e6428,150,2,2,0.001397004305245787
3afef90a,3c8268b4,665e6428,150,2,3,5.568780703714419e-4
3afef90a,3c8268b4,665e6428,150,2,4,NA
3afef90a,3c8268b4,665e6428,150,3,1,NA
3afef90a,3c8268b4,665e6428,150,3,2,5.386661399151789e-4
3afef90a,3c8268b4,665e6428,150,3,3,2.0848411588344167e-4
3afef90a,3c8268b4,665e6428,150,3,4,NA
3afef90a,3c8268b4,665e6428,300,1,1,NA
3afef90a,3c8268b4,665e6428,300,1,2,NA
3afef90a,3c8268b4,665e6428,300,1,3,NA
3afef90a,3c8268b4,665e6428,300,1,4,NA
3afef90a,3c8268b4,665e6428,300,2,1,NA
3afef90a,3c8268b4,665e6428,300,2,2,0.003368556108730806
3afef90a,3c8268b4,665e6428,300,2,3,8.629828213702781e-4
3afef90a,3c8268b4,665e6428,300,2,4,NA
3afef90a,3c8268b4,665e6428,300,3,1,NA
3afef90a,3c8268b4,665e6428,300,3,2,0.0032921520890229297
3afef90a,3c8268b4,665e6428,300,3,3,0.0014026581382398707
3afef90a,3c8268b4,665e6428,300,3,4,NA
3afef90a,3c8268b4,665e6428,600,1,1,NA
3afef90a,3c8268b4,665e6428,600,1,2,NA
3afef90a,3c8268b4,665e6428,600,1,3,NA
3afef90a,3c8268b4,665e6428,600,1,4,NA
3afef90a,3c8268b4,665e6428,600,2,1,NA
3afef90a,3c8268b4,665e6428,600,2,2,0.0036023545027581527
3afef90a,3c8268b4,665e6428,600,2,3,0.0011748630153537256
3afef90a,3c8268b4,665e6428,600,2,4,NA
3afef90a,3c8268b4,665e6428,600,3,1,NA
3afef90a,3c8268b4,665e6428,600,3,2,0.0017715354898072764
3afef90a,3c8268b4,665e6428,600,3,3,5.067208830330655e-4
3afef90a,3c8268b4,665e6428,600,3,4,NA
3afef90a,3c8268b4,605734a3,0,1,1,NA
3afef90a,3c8268b4,605734a3,0,1,2,NA
3afef90a,3c8268b4,605734a3,0,1,3,NA
3afef90a,3c8268b4,605734a3,0,1,4,NA
3afef90a,3c8268b4,605734a3,0,2,1,NA
3afef90a,3c8268b4,605734a3,0,2,2,4.3918842005509707e-4
3afef90a,3c8268b4,605734a3,0,2,3,NA
3afef90a,3c8268b4,605734a3,0,2,4,NA
3afef90a,3c8268b4,605734a3,0,3,1,NA
3afef90a,3c8268b4,605734a3,0,3,2,1.1858000720181673e-4
3afef90a,3c8268b4,605734a3,0,3,3,NA
3afef90a,3c8268b4,605734a3,0,3,4,NA
3afef90a,3c8268b4,605734a3,150,1,1,NA
3afef90a,3c8268b4,605734a3,150,1,2,NA
3afef90a,3c8268b4,605734a3,150,1,3,NA
3afef90a,3c8268b4,605734a3,150,1,4,NA
3afef90a,3c8268b4,605734a3,150,2,1,NA
3afef90a,3c8268b4,605734a3,150,2,2,7.451900186404521e-4
3afef90a,3c8268b4,605734a3,150,2,3,1.1728287897729055e-4
3afef90a,3c8268b4,605734a3,150,2,4,NA
3afef90a,3c8268b4,605734a3,150,3,1,NA
3afef90a,3c8268b4,605734a3,150,3,2,0.0013204767213135086
3afef90a,3c8268b4,605734a3,150,3,3,1.620009369570555e-4
3afef90a,3c8268b4,605734a3,150,3,4,NA
3afef90a,3c8268b4,605734a3,300,1,1,NA
3afef90a,3c8268b4,605734a3,300,1,2,NA
3afef90a,3c8268b4,605734a3,300,1,3,NA
3afef90a,3c8268b4,605734a3,300,1,4,NA
3afef90a,3c8268b4,605734a3,300,2,1,NA
3afef90a,3c8268b4,605734a3,300,2,2,0.0023637110262004555
3afef90a,3c8268b4,605734a3,300,2,3,2.714040516391902e-4
3afef90a,3c8268b4,605734a3,300,2,4,NA
3afef90a,3c8268b4,605734a3,300,3,1,NA
3afef90a,3c8268b4,605734a3,300,3,2,0.002011692531279869
3afef90a,3c8268b4,605734a3,300,3,3,5.353697959586744e-4
3afef90a,3c8268b4,605734a3,300,3,4,NA
3afef90a,3c8268b4,605734a3,600,1,1,NA
3afef90a,3c8268b4,605734a3,600,1,2,NA
3afef90a,3c8268b4,605734a3,600,1,3,NA
3afef90a,3c8268b4,605734a3,600,1,4,NA
3afef90a,3c8268b4,605734a3,600,2,1,NA
3afef90a,3c8268b4,605734a3,600,2,2,0.001723907378163191
3afef90a,3c8268b4,605734a3,600,2,3,8.282487343083478e-4
3afef90a,3c8268b4,605734a3,600,2,4,NA
3afef90a,3c8268b4,605734a3,600,3,1,NA
3afef90a,3c8268b4,605734a3,600,3,2,0.002473680365980798
3afef90a,3c8268b4,605734a3,600,3,3,7.114746640614018e-4
3afef90a,3c8268b4,605734a3,600,3,4,NA
3afef90a,e28ebb56,665e6428,0,1,1,NA
3afef90a,e28ebb56,665e6428,0,1,2,0.017877103121751406
3afef90a,e28ebb56,665e6428,0,1,3,0.015719723711602292
3afef90a,e28ebb56,665e6428,0,1,4,NA
3afef90a,e28ebb56,665e6428,0,2,1,NA
3afef90a,e28ebb56,665e6428,0,2,2,0.015948322683366857
3afef90a,e28ebb56,665e6428,0,2,3,0.009109928372221542
3afef90a,e28ebb56,665e6428,0,2,4,NA
3afef90a,e28ebb56,665e6428,0,3,1,NA
3afef90a,e28ebb56,665e6428,0,3,2,0.013581383426804004
3afef90a,e28ebb56,665e6428,0,3,3,0.007348844863914722
3afef90a,e28ebb56,665e6428,0,3,4,NA
3afef90a,e28ebb56,665e6428,150,1,1,NA
3afef90a,e28ebb56,665e6428,150,1,2,0.02109251117306063
3afef90a,e28ebb56,665e6428,150,1,3,0.019014249983457406
3afef90a,e28ebb56,665e6428,150,1,4,NA
3afef90a,e28ebb56,665e6428,150,2,1,NA
3afef90a,e28ebb56,665e6428,150,2,2,0.04328500038271189
3afef90a,e28ebb56,665e6428,150,2,3,0.030743285590589094
3afef90a,e28ebb56,665e6428,150,2,4,NA
3afef90a,e28ebb56,665e6428,150,3,1,NA
3afef90a,e28ebb56,665e6428,150,3,2,0.026513885068099215
3afef90a,e28ebb56,665e6428,150,3,3,0.016072150041794457
3afef90a,e28ebb56,665e6428,150,3,4,NA
3afef90a,e28ebb56,665e6428,300,1,1,NA
3afef90a,e28ebb56,665e6428,300,1,2,0.01709503757705742
3afef90a,e28ebb56,665e6428,300,1,3,0.009753475983415472
3afef90a,e28ebb56,665e6428,300,1,4,NA
3afef90a,e28ebb56,665e6428,300,2,1,NA
3afef90a,e28ebb56,665e6428,300,2,2,0.05675248595799081
3afef90a,e28ebb56,665e6428,300,2,3,0.03612800761047477
3afef90a,e28ebb56,665e6428,300,2,4,NA
3afef90a,e28ebb56,665e6428,300,3,1,NA
3afef90a,e28ebb56,665e6428,300,3,2,0.0630053063057129
3afef90a,e28ebb56,665e6428,300,3,3,0.05178372030674224
3afef90a,e28ebb56,665e6428,300,3,4,NA
3afef90a,e28ebb56,665e6428,600,1,1,NA
3afef90a,e28ebb56,665e6428,600,1,2,9.53199632005127e-4
3afef90a,e28ebb56,665e6428,600,1,3,0.0012756929078056613
3afef90a,e28ebb56,665e6428,600,1,4,NA
3afef90a,e28ebb56,665e6428,600,2,1,NA
3afef90a,e28ebb56,665e6428,600,2,2,0.07135500197788357
3afef90a,e28ebb56,665e6428,600,2,3,0.04931666362059158
3afef90a,e28ebb56,665e6428,600,2,4,NA
3afef90a,e28ebb56,665e6428,600,3,1,NA
3afef90a,e28ebb56,665e6428,600,3,2,0.05269865871791064
3afef90a,e28ebb56,665e6428,600,3,3,0.034973971473218984
3afef90a,e28ebb56,665e6428,600,3,4,NA
3afef90a,e28ebb56,605734a3,0,1,1,NA
3afef90a,e28ebb56,605734a3,0,1,2,0.004266140961375352
3afef90a,e28ebb56,605734a3,0,1,3,0.0018372473827725294
3afef90a,e28ebb56,605734a3,0,1,4,NA
3afef90a,e28ebb56,605734a3,0,2,1,NA
3afef90a,e28ebb56,605734a3,0,2,2,0.01797343371882262
3afef90a,e28ebb56,605734a3,0,2,3,0.009806079622311234
3afef90a,e28ebb56,605734a3,0,2,4,NA
3afef90a,e28ebb56,605734a3,0,3,1,NA
3afef90a,e28ebb56,605734a3,0,3,2,0.013536025750645317
3afef90a,e28ebb56,605734a3,0,3,3,0.007515723837994726
3afef90a,e28ebb56,605734a3,0,3,4,NA
3afef90a,e28ebb56,605734a3,150,1,1,NA
3afef90a,e28ebb56,605734a3,150,1,2,0.0017710849012879239
3afef90a,e28ebb56,605734a3,150,1,3,5.052390769692721e-4
3afef90a,e28ebb56,605734a3,150,1,4,NA
3afef90a,e28ebb56,605734a3,150,2,1,NA
3afef90a,e28ebb56,605734a3,150,2,2,0.030729498819008418
3afef90a,e28ebb56,605734a3,150,2,3,0.018735273062137507
3afef90a,e28ebb56,605734a3,150,2,4,NA
3afef90a,e28ebb56,605734a3,150,3,1,NA
3afef90a,e28ebb56,605734a3,150,3,2,0.033336357542099765
3afef90a,e28ebb56,605734a3,150,3,3,0.024543436967134406
3afef90a,e28ebb56,605734a3,150,3,4,NA
3afef90a,e28ebb56,605734a3,300,1,1,NA
3afef90a,e28ebb56,605734a3,300,1,2,0.0027330137634719496
3afef90a,e28ebb56,605734a3,300,1,3,4.2622908926221283e-4
3afef90a,e28ebb56,605734a3,300,1,4,NA
3afef90a,e28ebb56,605734a3,300,2,1,NA
3afef90a,e28ebb56,605734a3,300,2,2,0.04834969895805714
3afef90a,e28ebb56,605734a3,300,2,3,0.03257439259172751
3afef90a,e28ebb56,605734a3,300,2,4,NA
3afef90a,e28ebb56,605734a3,300,3,1,NA
3afef90a,e28ebb56,605734a3,300,3,2,0.04705196355086722
3afef90a,e28ebb56,605734a3,300,3,3,0.029043872970998624
3afef90a,e28ebb56,605734a3,300,3,4,NA
3afef90a,e28ebb56,605734a3,600,1,1,NA
3afef90a,e28ebb56,605734a3,600,1,2,0.008454737703945487
3afef90a,e28ebb56,605734a3,600,1,3,0.0027237331696215554
3afef90a,e28ebb56,605734a3,600,1,4,NA
3afef90a,e28ebb56,605734a3,600,2,1,NA
3afef90a,e28ebb56,605734a3,600,2,2,0.05342038489084637
3afef90a,e28ebb56,605734a3,600,2,3,0.03827842457109406
3afef90a,e28ebb56,605734a3,600,2,4,NA
3afef90a,e28ebb56,605734a3,600,3,1,NA
3afef90a,e28ebb56,605734a3,600,3,2,0.05122849314039299
3afef90a,e28ebb56,605734a3,600,3,3,0.03619443412433911
3afef90a,e28ebb56,605734a3,600,3,4,NA
3afef90a,baa5a02f,665e6428,0,1,1,NA
3afef90a,baa5a02f,665e6428,0,1,2,0.05978223575192219
3afef90a,baa5a02f,665e6428,0,1,3,0.04499207523892567
3afef90a,baa5a02f,665e6428,0,1,4,NA
3afef90a,baa5a02f,665e6428,0,2,1,NA
3afef90a,baa5a02f,665e6428,0,2,2,0.034682901400703195
3afef90a,baa5a02f,665e6428,0,2,3,0.027508654809352308
3afef90a,baa5a02f,665e6428,0,2,4,NA
3afef90a,baa5a02f,665e6428,0,3,1,NA
3afef90a,baa5a02f,665e6428,0,3,2,0.023002691967710348
3afef90a,baa5a02f,665e6428,0,3,3,0.020217155093929552
3afef90a,baa5a02f,665e6428,0,3,4,NA
3afef90a,baa5a02f,665e6428,150,1,1,NA
3afef90a,baa5a02f,665e6428,150,1,2,0.052509264099072826
3afef90a,baa5a02f,665e6428,150,1,3,0.039164087641894385
3afef90a,baa5a02f,665e6428,150,1,4,NA
3afef90a,baa5a02f,665e6428,150,2,1,NA
3afef90a,baa5a02f,665e6428,150,2,2,0.03813297151729169
3afef90a,baa5a02f,665e6428,150,2,3,0.03036969496595247
3afef90a,baa5a02f,665e6428,150,2,4,NA
3afef90a,baa5a02f,665e6428,150,3,1,NA
3afef90a,baa5a02f,665e6428,150,3,2,0.018105950649308266
3afef90a,baa5a02f,665e6428,150,3,3,0.014879898576447736
3afef90a,baa5a02f,665e6428,150,3,4,NA
3afef90a,baa5a02f,665e6428,300,1,1,NA
3afef90a,baa5a02f,665e6428,300,1,2,0.04640316122477351
3afef90a,baa5a02f,665e6428,300,1,3,0.03683923343903998
3afef90a,baa5a02f,665e6428,300,1,4,NA
3afef90a,baa5a02f,665e6428,300,2,1,NA
3afef90a,baa5a02f,665e6428,300,2,2,0.027949766010149306
3afef90a,baa5a02f,665e6428,300,2,3,0.02513815944197597
3afef90a,baa5a02f,665e6428,300,2,4,NA
3afef90a,baa5a02f,665e6428,300,3,1,NA
3afef90a,baa5a02f,665e6428,300,3,2,0.014219394860158217
3afef90a,baa5a02f,665e6428,300,3,3,0.012678094787823464
3afef90a,baa5a02f,665e6428,300,3,4,NA
3afef90a,baa5a02f,665e6428,600,1,1,NA
3afef90a,baa5a02f,665e6428,600,1,2,0.04941045458091614
3afef90a,baa5a02f,665e6428,600,1,3,0.03668239750667477
3afef90a,baa5a02f,665e6428,600,1,4,NA
3afef90a,baa5a02f,665e6428,600,2,1,NA
3afef90a,baa5a02f,665e6428,600,2,2,0.03505021533704887
3afef90a,baa5a02f,665e6428,600,2,3,0.02968475833490499
3afef90a,baa5a02f,665e6428,600,2,4,NA
3afef90a,baa5a02f,665e6428,600,3,1,NA
3afef90a,baa5a02f,665e6428,600,3,2,0.019736984005458365
3afef90a,baa5a02f,665e6428,600,3,3,0.01748089120170347
3afef90a,baa5a02f,665e6428,600,3,4,NA
3afef90a,baa5a02f,605734a3,0,1,1,NA
3afef90a,baa5a02f,605734a3,0,1,2,0.04879587341952531
3afef90a,baa5a02f,605734a3,0,1,3,0.03878714520916844
3afef90a,baa5a02f,605734a3,0,1,4,NA
3afef90a,baa5a02f,605734a3,0,2,1,NA
3afef90a,baa5a02f,605734a3,0,2,2,0.038396187228410567
3afef90a,baa5a02f,605734a3,0,2,3,0.0337835706446813
3afef90a,baa5a02f,605734a3,0,2,4,NA
3afef90a,baa5a02f,605734a3,0,3,1,NA
3afef90a,baa5a02f,605734a3,0,3,2,0.012155150008518285
3afef90a,baa5a02f,605734a3,0,3,3,0.009580814293016595
3afef90a,baa5a02f,605734a3,0,3,4,NA
3afef90a,baa5a02f,605734a3,150,1,1,NA
3afef90a,baa5a02f,605734a3,150,1,2,0.033754109599727605
3afef90a,baa5a02f,605734a3,150,1,3,0.027938547582451546
3afef90a,baa5a02f,605734a3,150,1,4,NA
3afef90a,baa5a02f,605734a3,150,2,1,NA
3afef90a,baa5a02f,605734a3,150,2,2,0.025154553520442175
3afef90a,baa5a02f,605734a3,150,2,3,0.01961279461548236
3afef90a,baa5a02f,605734a3,150,2,4,NA
3afef90a,baa5a02f,605734a3,150,3,1,NA
3afef90a,baa5a02f,605734a3,150,3,2,0.021491894681180526
3afef90a,baa5a02f,605734a3,150,3,3,0.018662617310031708
3afef90a,baa5a02f,605734a3,150,3,4,NA
3afef90a,baa5a02f,605734a3,300,1,1,NA
3afef90a,baa5a02f,605734a3,300,1,2,0.055901395719093784
3afef90a,baa5a02f,605734a3,300,1,3,0.04545213760518369
3afef90a,baa5a02f,605734a3,300,1,4,NA
3afef90a,baa5a02f,605734a3,300,2,1,NA
3afef90a,baa5a02f,605734a3,300,2,2,0.03679824810266613
3afef90a,baa5a02f,605734a3,300,2,3,0.03004660331788867
3afef90a,baa5a02f,605734a3,300,2,4,NA
3afef90a,baa5a02f,605734a3,300,3,1,NA
3afef90a,baa5a02f,605734a3,300,3,2,0.01631899230467409
3afef90a,baa5a02f,605734a3,300,3,3,0.014461246447052321
3afef90a,baa5a02f,605734a3,300,3,4,NA
3afef90a,baa5a02f,605734a3,600,1,1,NA
3afef90a,baa5a02f,605734a3,600,1,2,0.050835005647724384
3afef90a,baa5a02f,605734a3,600,1,3,0.04127267568338256
3afef90a,baa5a02f,605734a3,600,1,4,NA
3afef90a,baa5a02f,605734a3,600,2,1,NA
3afef90a,baa5a02f,605734a3,600,2,2,0.030400519740779265
3afef90a,baa5a02f,605734a3,600,2,3,0.022365771170103202
3afef90a,baa5a02f,605734a3,600,2,4,NA
3afef90a,baa5a02f,605734a3,600,3,1,NA
3afef90a,baa5a02f,605734a3,600,3,2,0.008677456109003492
3afef90a,baa5a02f,605734a3,600,3,3,0.007540764631173166
3afef90a,baa5a02f,605734a3,600,3,4,NA
3afef90a,d1f1d692,665e6428,0,1,1,NA
3afef90a,d1f1d692,665e6428,0,1,2,0.043675388269699744
3afef90a,d1f1d692,665e6428,0,1,3,0.04879605531987675
3afef90a,d1f1d692,665e6428,0,1,4,NA
3afef90a,d1f1d692,665e6428,0,2,1,NA
3afef90a,d1f1d692,665e6428,0,2,2,0.05288811665613864
3afef90a,d1f1d692,665e6428,0,2,3,0.006208334698445219
3afef90a,d1f1d692,665e6428,0,2,4,NA
3afef90a,d1f1d692,665e6428,0,3,1,NA
3afef90a,d1f1d692,665e6428,0,3,2,0.06623172653688449
3afef90a,d1f1d692,665e6428,0,3,3,0.006956114525390402
3afef90a,d1f1d692,665e6428,0,3,4,NA
3afef90a,d1f1d692,665e6428,150,1,1,NA
3afef90a,d1f1d692,665e6428,150,1,2,0.03984726909992579
3afef90a,d1f1d692,665e6428,150,1,3,0.04420676138366893
3afef90a,d1f1d692,665e6428,150,1,4,NA
3afef90a,d1f1d692,665e6428,150,2,1,NA
3afef90a,d1f1d692,665e6428,150,2,2,0.06204646731127112
3afef90a,d1f1d692,665e6428,150,2,3,0.012877692745920617
3afef90a,d1f1d692,665e6428,150,2,4,NA
3afef90a,d1f1d692,665e6428,150,3,1,NA
3afef90a,d1f1d692,665e6428,150,3,2,0.06250729885338818
3afef90a,d1f1d692,665e6428,150,3,3,0.010986989821500185
3afef90a,d1f1d692,665e6428,150,3,4,NA
3afef90a,d1f1d692,665e6428,300,1,1,NA
3afef90a,d1f1d692,665e6428,300,1,2,0.03797969608341349
3afef90a,d1f1d692,665e6428,300,1,3,0.0018780375749810386
3afef90a,d1f1d692,665e6428,300,1,4,NA
3afef90a,d1f1d692,665e6428,300,2,1,NA
3afef90a,d1f1d692,665e6428,300,2,2,0.04982857251903229
3afef90a,d1f1d692,665e6428,300,2,3,0.0055010639145285775
3afef90a,d1f1d692,665e6428,300,2,4,NA
3afef90a,d1f1d692,665e6428,300,3,1,NA
3afef90a,d1f1d692,665e6428,300,3,2,0.06921689604988228
3afef90a,d1f1d692,665e6428,300,3,3,0.008812254050469811
3afef90a,d1f1d692,665e6428,300,3,4,NA
3afef90a,d1f1d692,665e6428,600,1,1,NA
3afef90a,d1f1d692,665e6428,600,1,2,0.030569278609767356
3afef90a,d1f1d692,665e6428,600,1,3,0.0013732036807696233
3afef90a,d1f1d692,665e6428,600,1,4,NA
3afef90a,d1f1d692,665e6428,600,2,1,NA
3afef90a,d1f1d692,665e6428,600,2,2,0.0567529416780932
3afef90a,d1f1d692,665e6428,600,2,3,0.007801173319921851
3afef90a,d1f1d692,665e6428,600,2,4,NA
3afef90a,d1f1d692,665e6428,600,3,1,NA
3afef90a,d1f1d692,665e6428,600,3,2,0.06544072889084354
3afef90a,d1f1d692,665e6428,600,3,3,0.009673954525925338
3afef90a,d1f1d692,665e6428,600,3,4,NA
3afef90a,d1f1d692,605734a3,0,1,1,NA
3afef90a,d1f1d692,605734a3,0,1,2,0.0381292803608697
3afef90a,d1f1d692,605734a3,0,1,3,0.0021023055093413946
3afef90a,d1f1d692,605734a3,0,1,4,NA
3afef90a,d1f1d692,605734a3,0,2,1,NA
3afef90a,d1f1d692,605734a3,0,2,2,0.05864496496544841
3afef90a,d1f1d692,605734a3,0,2,3,0.007892334427245863
3afef90a,d1f1d692,605734a3,0,2,4,NA
3afef90a,d1f1d692,605734a3,0,3,1,NA
3afef90a,d1f1d692,605734a3,0,3,2,0.0688739880286074
3afef90a,d1f1d692,605734a3,0,3,3,0.011102598206804867
3afef90a,d1f1d692,605734a3,0,3,4,NA
3afef90a,d1f1d692,605734a3,150,1,1,NA
3afef90a,d1f1d692,605734a3,150,1,2,0.03023385276752666
3afef90a,d1f1d692,605734a3,150,1,3,1.5650800216755026e-4
3afef90a,d1f1d692,605734a3,150,1,4,NA
3afef90a,d1f1d692,605734a3,150,2,1,NA
3afef90a,d1f1d692,605734a3,150,2,2,0.060513867177888994
3afef90a,d1f1d692,605734a3,150,2,3,0.011281321003807139
3afef90a,d1f1d692,605734a3,150,2,4,NA
3afef90a,d1f1d692,605734a3,150,3,1,NA
3afef90a,d1f1d692,605734a3,150,3,2,0.0901498457751436
3afef90a,d1f1d692,605734a3,150,3,3,0.025085079993716505
3afef90a,d1f1d692,605734a3,150,3,4,NA
3afef90a,d1f1d692,605734a3,300,1,1,NA
3afef90a,d1f1d692,605734a3,300,1,2,0.03868163205403256
3afef90a,d1f1d692,605734a3,300,1,3,NA
3afef90a,d1f1d692,605734a3,300,1,4,NA
3afef90a,d1f1d692,605734a3,300,2,1,NA
3afef90a,d1f1d692,605734a3,300,2,2,0.058529639993636126
3afef90a,d1f1d692,605734a3,300,2,3,0.011072238139716568
3afef90a,d1f1d692,605734a3,300,2,4,NA
3afef90a,d1f1d692,605734a3,300,3,1,NA
3afef90a,d1f1d692,605734a3,300,3,2,0.0744348155641285
3afef90a,d1f1d692,605734a3,300,3,3,0.013526874347532618
3afef90a,d1f1d692,605734a3,300,3,4,NA
3afef90a,d1f1d692,605734a3,600,1,1,NA
3afef90a,d1f1d692,605734a3,600,1,2,0.0369515409766893
3afef90a,d1f1d692,605734a3,600,1,3,0.0025406712194672525
3afef90a,d1f1d692,605734a3,600,1,4,NA
3afef90a,d1f1d692,605734a3,600,2,1,NA
3afef90a,d1f1d692,605734a3,600,2,2,0.05399717177776702
3afef90a,d1f1d692,605734a3,600,2,3,0.009474852765367808
3afef90a,d1f1d692,605734a3,600,2,4,NA
3afef90a,d1f1d692,605734a3,600,3,1,NA
3afef90a,d1f1d692,605734a3,600,3,2,0.07297605211266785
3afef90a,d1f1d692,605734a3,600,3,3,0.012046046975000042
3afef90a,d1f1d692,605734a3,600,3,4,NA
e71fee1b,c9fa5baf,665e6428,0,1,1,NA
e71fee1b,c9fa5baf,665e6428,0,1,2,2.528353110497856e-4
e71fee1b,c9fa5baf,665e6428,0,1,3,NA
e71fee1b,c9fa5baf,665e6428,0,1,4,NA
e71fee1b,c9fa5baf,665e6428,0,2,1,NA
e71fee1b,c9fa5baf,665e6428,0,2,2,2.3676451740607373e-4
e71fee1b,c9fa5baf,665e6428,0,2,3,NA
e71fee1b,c9fa5baf,665e6428,0,2,4,NA
e71fee1b,c9fa5baf,665e6428,0,3,1,NA
e71fee1b,c9fa5baf,665e6428,0,3,2,2.0695151443069791e-4
e71fee1b,c9fa5baf,665e6428,0,3,3,8.965721453350416e-5
e71fee1b,c9fa5baf,665e6428,0,3,4,NA
e71fee1b,c9fa5baf,665e6428,150,1,1,NA
e71fee1b,c9fa5baf,665e6428,150,1,2,0.0012004122746176295
e71fee1b,c9fa5baf,665e6428,150,1,3,NA
e71fee1b,c9fa5baf,665e6428,150,1,4,NA
e71fee1b,c9fa5baf,665e6428,150,2,1,NA
e71fee1b,c9fa5baf,665e6428,150,2,2,0.001447105982472971
e71fee1b,c9fa5baf,665e6428,150,2,3,NA
e71fee1b,c9fa5baf,665e6428,150,2,4,NA
e71fee1b,c9fa5baf,665e6428,150,3,1,NA
e71fee1b,c9fa5baf,665e6428,150,3,2,0.0010759129911370416
e71fee1b,c9fa5baf,665e6428,150,3,3,5.130912504146787e-4
e71fee1b,c9fa5baf,665e6428,150,3,4,NA
e71fee1b,c9fa5baf,665e6428,300,1,1,NA
e71fee1b,c9fa5baf,665e6428,300,1,2,0.0012209749382250884
e71fee1b,c9fa5baf,665e6428,300,1,3,NA
e71fee1b,c9fa5baf,665e6428,300,1,4,NA
e71fee1b,c9fa5baf,665e6428,300,2,1,NA
e71fee1b,c9fa5baf,665e6428,300,2,2,0.002736761125054817
e71fee1b,c9fa5baf,665e6428,300,2,3,NA
e71fee1b,c9fa5baf,665e6428,300,2,4,NA
e71fee1b,c9fa5baf,665e6428,300,3,1,NA
e71fee1b,c9fa5baf,665e6428,300,3,2,0.0016854424156016964
e71fee1b,c9fa5baf,665e6428,300,3,3,9.394724913429147e-4
e71fee1b,c9fa5baf,665e6428,300,3,4,NA
e71fee1b,c9fa5baf,665e6428,600,1,1,NA
e71fee1b,c9fa5baf,665e6428,600,1,2,NA
e71fee1b,c9fa5baf,665e6428,600,1,3,NA
e71fee1b,c9fa5baf,665e6428,600,1,4,NA
e71fee1b,c9fa5baf,665e6428,600,2,1,NA
e71fee1b,c9fa5baf,665e6428,600,2,2,0.0016704997142970115
e71fee1b,c9fa5baf,665e6428,600,2,3,NA
e71fee1b,c9fa5baf,665e6428,600,2,4,NA
e71fee1b,c9fa5baf,665e6428,600,3,1,NA
e71fee1b,c9fa5baf,665e6428,600,3,2,0.0010621779089356777
e71fee1b,c9fa5baf,665e6428,600,3,3,6.941241373287932e-4
e71fee1b,c9fa5baf,665e6428,600,3,4,NA
e71fee1b,c9fa5baf,605734a3,0,1,1,NA
e71fee1b,c9fa5baf,605734a3,0,1,2,7.82116606230226e-5
e71fee1b,c9fa5baf,605734a3,0,1,3,NA
e71fee1b,c9fa5baf,605734a3,0,1,4,NA
e71fee1b,c9fa5baf,605734a3,0,2,1,NA
e71fee1b,c9fa5baf,605734a3,0,2,2,5.325497893499323e-4
e71fee1b,c9fa5baf,605734a3,0,2,3,NA
